molregno	canonical_smiles
13132	NS(=O)(=O)c1ccc(CCNSC(=S)N2CCOCC2)cc1
13155	CC(C)C(NC(=O)Cn1cccc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F
13296	CC(C)C(NC(=O)Cn1cccc(N)c1=O)C(=O)C(F)(F)F
13313	CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(N)c1=O)C(=O)C(F)(F)F
13539	CC(C)CCN(C)CC(=O)N[C@@H](Cc1ccc(OC(=O)c2ccccc2)cc1)C(=O)NC(C)(C)C
14187	O=C(O)CSCCCCN1C(=O)CC[C@@H]1/C=C/C(O)Cc1ccccc1
14228	COC(=O)CSCCCCN1C(=O)CC[C@@H]1/C=C/C(O)Cc1ccccc1
14236	O=C(O)CCCCCCN1C(=O)CC[C@@H]1/C=C/C(O)Cc1ccccc1
14299	CC(C)(c1ccccc1)C(O)/C=C/[C@H]1CCC(=O)N1CCCCCCC(=O)O
14342	CC(O)(/C=C/[C@H]1CCC(=O)N1CCCCCCC(=O)O)Cc1ccccc1
14483	COc1ccc(C/C(=N\O)C(=O)NCCc2c[nH]cn2)cc1Br
14835	N=C(N)c1ccc(OC/C=C/COc2ccc(C(=N)N)cc2)cc1
14942	N=C(N)c1ccc(OC/C=C\COc2ccc(C(=N)N)cc2)cc1
15508	C=C(c1c(C)ccc(C)c1OCC(O)CNC(C)C)n1ccnc1
15509	C=C(c1c(C)ccc(Cl)c1OCC(O)CNC(C)(C)C)n1ccnc1
15526	C=C(c1cc(Cl)cc(C)c1OCC(O)CNC(C)C)n1ccnc1
15528	C=C(c1cc(C)cc(C)c1OCC(O)CNC(C)C)n1ccnc1
15541	C=C(c1cccc(Cl)c1OCC(O)CNC(C)C)n1ccnc1
15554	C=C(c1cccc(OC)c1OCC(O)CNC(C)C)n1ccnc1
15555	C=C(c1cc(Cl)ccc1OCC(O)CNC(C)C)n1ccnc1
15573	C=C(c1ccc(Cl)cc1OCC(O)CNC(C)C)n1ccnc1
15574	C=C(c1cccc(C)c1OCC(O)CNC(C)(C)C)n1ccnc1
15581	C=C(c1cc(Cl)ccc1OCC(O)CNC(C)C)n1cccn1
15601	C=C(c1c(C)c(C)cc(Cl)c1OCC(O)CNC(C)(C)C)n1ccnc1
15611	C=C(c1ccccc1OCC(O)CNC(C)C)n1ccc(=O)cc1
15631	C=C(c1ccccc1OCC(O)CNC(C)(C)C)n1cccn1
15632	C=C(c1cc(Cl)cc(C)c1OCC(O)CNC(C)(C)C)n1ccnc1
15633	C=C(c1c(C)c(C)cc(Cl)c1OCC(O)CNC(C)C)n1ccnc1
15634	C=C(c1cc(C)cc(C)c1OCC(O)CNC(C)(C)C)n1ccnc1
15635	C=C(c1c(C)ccc(C)c1OCC(O)CNC(C)(C)C)n1ccnc1
15649	C=C(c1ccc(Cl)c(Cl)c1OCC(O)CNC(C)C)n1ccnc1
15675	N[C@H](Cc1ccc(OCCc2ccccc2)c(I)c1)C(=O)O
15676	N[C@H](Cc1cc(I)c(O)c(I)c1)C(=O)O
15677	C=C(c1c(Cl)ccc(Cl)c1OCC(O)CNCC(C)C)n1ccnc1
15678	C=C(c1c(Cl)ccc(Cl)c1OCC(O)CNC(C)C)n1ccnc1
15683	C=C(c1ccccc1OCC(O)CNC(C)C)n1ccnc1C
15684	CC(C)=C(c1cc(Cl)ccc1OCC(O)CNC(C)C)n1ccnc1
15686	C=C(c1cc(Cl)c(Cl)cc1OCC(O)CNC(C)C)n1ccnc1
15687	C=C(c1cc(Cl)cc(Cl)c1OCC(O)CNC(C)(C)C)n1ccnc1
15708	C=C(c1c(C)ccc(Cl)c1OCC(O)CNC(C)C)n1ccnc1
15714	C=C(c1c(Cl)cc(Cl)cc1OCC(O)CNC(C)C)n1ccnc1
15718	C=C(c1ccccc1OCC(O)CNC(C)C)n1c(C)cnc1CC
15719	C=C(c1ccccc1OCC(O)CNC(C)C)n1cnc(C)c1
15720	C/C=C(\c1ccccc1OCC(O)CNC(C)(C)C)n1ccnc1
15721	C/C=C(\c1ccccc1OCC(O)CNC(C)C)n1ccnc1
15737	C=C(c1cc(Cl)ccc1OCC(O)CNC(C)(C)C)n1cccn1
15759	C=C(c1ccccc1OCC(O)CNC(C)(C)C)n1ccnc1
15760	C=C(c1ccccc1OCC(O)CNC(C)(C)C)n1ccnc1C
15781	C=C(c1c(Cl)ccc(Cl)c1OCC(O)CNC(C)(C)C)n1ccnc1
15787	N[C@H](Cc1cc(I)c(OCc2ccccc2)c(I)c1)C(=O)O
15809	COc1ccc(CCOc2c(I)cc(C[C@@H](N)C(=O)O)cc2I)cc1
15828	N[C@H](Cc1cc(I)c(OCCc2ccncc2)c(I)c1)C(=O)O
15842	N[C@H](Cc1cc(I)c(Oc2ccc(O)cc2)c(I)c1)C(=O)O
15848	CC(=O)N[C@H](Cc1cc(I)c(OCCc2ccc(O)cc2)c(I)c1)C(=O)O
15859	C=C(c1cc(Cl)cc(Cl)c1OCC(O)CNC(C)C)n1ccnc1
15869	N[C@@H](Cc1cc(I)c(OCCc2ccc(O)cc2)c(I)c1)C(=O)O
15882	N[C@H](Cc1cc(I)c(OCCc2ccc(O)cc2)c(I)c1)C(=O)O
15891	CCOc1c(I)cc(C[C@@H](N)C(=O)O)cc1I
15936	C=C(c1ccccc1OCC(O)CNC(C)C)n1cnc(C(=O)OCC)c1C
15944	N[C@H](Cc1cc(I)c(OCCc2ccccc2)c(I)c1)C(=O)O
15966	N[C@H](Cc1cc(I)c(OCCc2cccc(O)c2)c(I)c1)C(=O)O
15967	COC(=O)[C@H](N)Cc1cc(I)c(OCCc2ccc(O)cc2)c(I)c1
15976	NC(Cc1cc(I)c(OCCc2ccc(O)cc2)c(I)c1)C(=O)O
16004	O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nn1cnnc1
16031	O=C(NNc1nccc(C(F)(F)F)n1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1
16045	O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)NN1CCN(CCO)CC1
16048	CCc1cc(C(C)=O)c(O)cc1OCCCCCC(C)(C)c1nn[nH]n1
16567	C[C@H](CS)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O
16572	C[C@H](CS)C(=O)N1C[C@@H](S(=O)(=O)c2ccccc2)C[C@H]1C(=O)O
16579	O=C(CC(=O)NC1CCOC1=O)Cc1ccc(Br)cc1
16590	O=C(CC(=O)NC1CCOC1=O)Cc1ccc(C(F)(F)F)cc1
16600	C[C@H](CS)C(=O)N1C[C@@H](Sc2ccc(Cl)cc2)C[C@H]1C(=O)O
16686	C[C@H](CS)C(=O)N1C[C@@H]([S+]([O-])c2ccccc2)C[C@H]1C(=O)O
16733	CC(C)S(=O)(=O)Nc1nc(C(F)(F)F)nc2ccccc12
16759	C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O
16793	C[C@H](CS)C(=O)N1C[C@@H](Sc2ccc(F)cc2)C[C@H]1C(=O)O
16799	CC(C)(C)c1cc(/C=C2\SC(NO)=NC2=O)cc(C(C)(C)C)c1O
16800	CONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1
16831	O=C(O)[C@@H]1CCCN1C(=O)CP(=O)(O)CCCCc1ccccc1
16847	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
16892	CC(C)c1cc(/C=C2\SC(N=C(N)N)=NC2=O)cc(C(C)C)c1O
16901	CC(C)(C)c1cc(/C=C2\SC(N=C(N)N)=NC2=O)cc(C(C)(C)C)c1O
16902	CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1
16945	CONC1=NC(=O)/C(=C/c2cc(C(C)C)c(O)c(C(C)C)c2)S1
16981	C/C(=C1/SC(N=C(N)N)=NC1=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
17097	CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)O1
17102	CC(C)(C)c1cc(/C=C2\NC(=S)NC2=O)cc(C(C)(C)C)c1O
17103	CC(C)(C)c1cc(/C=C2\OC(N=C(N)N)=NC2=O)cc(C(C)(C)C)c1O
17105	CN1C(NC(=N)N)=NC(=O)/C1=C/c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
17115	CON(C)C1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1
17123	C=CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)S1
17124	CC(C)(C)c1cc(/C=C2\SC(=N)NC2=O)cc(C(C)(C)C)c1O
17141	CONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)O1
17145	C=CCONC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)O1
17151	CSC1=NC(=O)/C(=C/c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)O1
17156	CC(C)(C)c1cc(/C=C2\SC(NC#N)=NC2=O)cc(C(C)(C)C)c1O
17158	CC(C)CC(C(=O)CS)C(=O)N[C@H](C(=O)Nc1ccccn1)C(C)(C)C
17268	CCc1cc(OC)c(OC)c(C(=O)NCC2CCCN2CC)c1OC
17329	O=C(NCc1ccc(I)cc1)OCCCc1c[nH]cn1
17336	O=C(NCc1cccc(C(F)(F)F)c1)OCCCc1c[nH]cn1
17380	O=C(Nc1ccc(OC(F)(F)F)cc1)OCCCc1c[nH]cn1
17430	CC(C)CC(C(=O)N[C@H](C(=O)Nc1ccccn1)C(C)(C)C)C(O)CS
17445	O=C(Nc1ccc(Br)cc1)OCCCc1c[nH]cn1
17446	O=C(Nc1ccc(I)cc1)OCCCc1c[nH]cn1
17560	O=C(NCc1ccc(C(F)(F)F)cc1)OCCCc1c[nH]cn1
17897	COc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
17921	C[S+]([O-])c1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
17922	CC[S+]([O-])c1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
17962	CC(C)CCNC(=O)CNC(=O)C(Cc1ccccc1)CN(O)C=O
17991	CSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)o1
18020	CCCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)o1
18021	CCOc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
18036	O=C(CNC(=O)C(Cc1ccccc1)C(=O)NO)NCc1ccccc1
18055	CC(C)CCNC(=O)CNC(=O)C(CC(=O)NO)Cc1ccccc1
18069	CC(C)CCNC(=O)CNC(=O)C(Cc1ccccc1)N(O)C=O
18094	Cc1c(Sc2ccccc2[N+](=O)[O-])n(COCCO)c(=O)[nH]c1=O
18101	Cc1c(Sc2cccc(C(C)(C)C)c2)n(COCCO)c(=O)[nH]c1=O
18128	Cc1c(Sc2cccc(Cl)c2)n(COCCO)c(=O)[nH]c1=O
18130	Cc1c(Sc2cccc(C(F)(F)F)c2)n(COCCO)c(=O)[nH]c1=O
18153	CCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)o1
18155	COC(=O)CCSc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
18160	CC(C)(C)c1cc(-c2nsc(NS(C)(=O)=O)n2)cc(C(C)(C)C)c1O
18191	CC(=O)Nc1nc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)ns1
18219	Cc1cc(C)cc(Sc2c(C(C)C)c(=O)[nH]c(=O)n2COCCO)c1
18223	CCCc1c(Sc2ccccc2)n(COCCO)c(=O)[nH]c1=O
18229	COC(=O)c1cccc(Sc2c(C)c(=O)[nH]c(=O)n2COCCO)c1
18231	Cc1ccccc1Sc1c(C)c(=O)[nH]c(=O)n1COCCO
18232	Cc1cccc(Sc2c(C)c(=O)[nH]c(=O)n2COCCO)c1
18239	CC(C)(C)c1cc(-c2nnc(SCCN)s2)cc(C(C)(C)C)c1O
18240	CC(C)(C)c1cc(-c2nnc(SCCC(=O)O)s2)cc(C(C)(C)C)c1O
18243	CCc1c(Sc2cc(C)cc(C)c2)n(COCCO)c(=O)[nH]c1=O
18248	CCc1c(Sc2ccccc2)n(COCCO)c(=O)[nH]c1=O
18253	CC(C)c1c(Sc2ccccc2)n(COCCO)c(=O)[nH]c1=O
18260	CCc1c(Sc2cc(Cl)cc(Cl)c2)n(COCCO)c(=S)[nH]c1=O
18261	Cc1cc(C)cc(Sc2c(C)c(=O)[nH]c(=S)n2COCCO)c1
18266	CCc1cccc(Sc2c(C)c(=O)[nH]c(=O)n2COCCO)c1
18268	Cc1cc(C)cc(Sc2c(C)c(=O)[nH]c(=O)n2COCCO)c1
18272	COc1ccccc1Sc1c(C)c(=O)[nH]c(=O)n1COCCO
18289	Cc1cc(C)cc(Sc2c(C(C)C)c(=O)[nH]c(=S)n2COCCO)c1
18301	CC(C)(C)c1cc(-c2nnc(N=C(N)N)o2)cc(C(C)(C)C)c1O
18302	CCc1c(Sc2cc(C)cc(C)c2)n(COCCO)c(=S)[nH]c1=O
18311	CCCOc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
18313	CC(C)Oc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
18315	CC(C)(C)c1cc(-c2noc(NC#N)n2)cc(C(C)(C)C)c1O
18320	Cc1c(Sc2cccc(Br)c2)n(COCCO)c(=O)[nH]c1=O
18324	CC(C)(C)c1cc(-c2nsc(NC#N)n2)cc(C(C)(C)C)c1O
18345	CC(C)(C)c1cc(-c2nnc(NC#N)o2)cc(C(C)(C)C)c1O
18346	CC(C)(C)c1cc(-c2nnc(N=C(N)N)s2)cc(C(C)(C)C)c1O
18351	CC(C)(C)c1cc(-c2nsc(N=C(N)N)n2)cc(C(C)(C)C)c1O
18352	COc1nc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)ns1
18355	Cc1c(Sc2cccc(F)c2)n(COCCO)c(=O)[nH]c1=O
18364	CCc1c(Sc2cc(Cl)cc(Cl)c2)n(COCCO)c(=O)[nH]c1=O
18399	CC(C)c1c(Sc2ccccc2)n(COCCO)c(=S)[nH]c1=O
18400	CCCc1c(Sc2ccccc2)n(COCCO)c(=S)[nH]c1=O
18407	CC(C)(C)c1cc(-c2nnc(NN)s2)cc(C(C)(C)C)c1O
18408	Cc1ccc(Sc2c(C)c(=O)[nH]c(=O)n2COCCO)cc1
18447	C=CCc1c(Sc2ccccc2)n(COCCO)c(=O)[nH]c1=O
18448	COc1cccc(Sc2c(C)c(=O)[nH]c(=O)n2COCCO)c1
18476	Cc1c(Sc2cccc(C#N)c2)n(COCCO)c(=O)[nH]c1=O
18487	Cc1c(Sc2cccc([N+](=O)[O-])c2)n(COCCO)c(=O)[nH]c1=O
18494	Cc1c(Sc2cccc(I)c2)n(COCCO)c(=O)[nH]c1=O
18505	CCSc1nnc(-c2nc(C(C)(C)C)c(O)c(C(C)(C)C)n2)s1
18513	CSc1nnc(-c2nc(C(C)(C)C)c(O)c(C(C)(C)C)n2)s1
18514	CC(C)(C)c1cc(-c2nnc(NC#N)s2)cc(C(C)(C)C)c1O
18522	CNc1nnc(-c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)s1
18544	CO/C(O)=C(/C#N)C(=O)[C@H](Cc1ccccc1)NC(=O)C(CC(C)C)NC(C)=O
18696	N#CN=C(NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1
18723	CC(=O)NC(CC(C)C)C(=O)N[C@@H](Cc1ccccc1)/C(O)=C(\C#N)S(=O)(=O)c1ccccc1
18764	CC(=O)NC(CC(C)C)C(=O)N[C@@H](Cc1ccccc1)/C(O)=C(\C#N)c1ccncc1
18765	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)/C(O)=C(\C#N)c1ccc([N+](=O)[O-])cc1
18784	COc1cc(/C=C/C(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC
18814	CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)/C(O)=C(\C#N)c1c(F)c(F)c(F)c(F)c1F
18827	CC(=O)NC(CC(C)C)C(=O)N[C@@H](Cc1ccccc1)/C(O)=C(\C#N)c1c(F)c(F)c(F)c(F)c1F
19087	CSc1cc(N)ccc1/N=N/c1ccc(S(N)(=O)=O)cc1
19628	CCCCCCn1cncc1[C@H]1OC(C)(C)OC[C@H]1C/C=C\CCC(=O)O
20333	COC[C@@H]1CN(c2ccc(OCC[C@H](O)C(F)(F)F)cc2)C(=O)O1
20408	CCCCCCC(C(C)O)n1cnc(C(=O)NCc2ccccc2)c1
20409	CCCCCCC(C(C)O)n1cnc(C(=O)NC2CCCC2)c1
20596	O=C(CCc1cccc(O)c1)NCCCNC(=O)CCc1cccc(O)c1
20820	Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OCCCO)cc1
20827	COC(=O)c1oc(C(C)(C)C)cc1NC(=O)Nc1ccc(F)cc1
20828	COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl
20859	Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OCCO)cc1
21137	COc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1
21179	CCCCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1
21181	CCCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1
21262	O=C(CCc1ccc(O)cc1)NCCCNC(=O)CCc1ccc(O)cc1
21329	CCc1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)NC)cc1
21372	COC(=O)c1sc(C(C)C)cc1NC(=O)Nc1ccc(C)cc1
21376	COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(O)cc1
21378	COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(N)cc1
21411	COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1
21438	CNC(=O)c1oc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1
21440	CNC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1
21458	CCCOC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1
21460	CCOC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1
21470	COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(F)cc1
21472	CNC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C(C)C)cc1
21477	COC(=O)c1oc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1
21479	COC(=O)COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1
21484	COCCOC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1
21521	COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccccc1
21522	COC(=O)c1oc(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl
21564	COC(=O)c1oc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)c(Cl)c1
21589	COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1
21596	O=C(O)C(=O)CC(=O)c1ccc(Cc2ccc(Cl)c(Cl)c2)cc1
21597	CCOC(c1ccc(OC)cc1)c1ccc(C(C)C)cc(=O)c1O
21643	CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cccc2C(=O)NO)cc1
21665	COCC(O)COc1ccc(OCc2cccc(C(F)(F)F)c2)cc1C(C)=O
21666	COCC(O)COc1ccc(OCc2cccc(Cl)c2)cc1C(C)=O
21667	COCC(O)COc1ccc(OCc2cccc(F)c2)cc1C(C)=O
21714	CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)/C=C/c1ccccc1)C(C)C
21715	CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)Cc1ccccc1)C(C)C
21737	CC(=O)c1cc(OCCCC#N)ccc1OCc1ccc(Cl)c(Cl)c1
21740	CC(=O)c1cc(OCCCC#N)ccc1OCc1cccc(Cl)c1
21769	CC(=O)c1cc(OCc2cccc(C)c2)ccc1OCCCC#N
21772	COc1cc(COc2ccc(OCCCC#N)c(C(C)=O)c2)cc(OC)c1
21776	CCC(=O)c1cc(OCc2cccc(F)c2)ccc1OCCCC#N
21786	CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1
21788	C#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1
21805	N#CCCCOc1ccc(OCc2cccc(Cl)c2)cc1C=O
21807	COC(=O)c1cc(OCc2cccc(Cl)c2)ccc1OCC#N
21808	CCC(=O)c1cc(OCc2cccc(Cl)c2)ccc1OCCCC#N
21829	CCCCCS(=O)(=O)Oc1ccc2c(C)c(C)c(=O)oc2c1
21883	COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1Cl
21900	CCCCCCCCS(=O)(=O)Oc1ccc2c(C)c(C)c(=O)oc2c1
21902	COC(=O)c1c(NC(=O)Nc2cccc(Cl)c2Cl)cc(C(C)(C)C)n1C
21903	COC(=O)c1c(NC(=O)Nc2ccc(F)cc2)cc(C(C)(C)C)n1C
21905	COC(=O)c1c(NC(=O)Nc2ccc(C)cc2)cc(C(C)(C)C)n1C
21932	COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1
21933	COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccccc1Cl
21934	COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccc(F)cc1
21941	COC(=O)c1c(NC(=O)Nc2ccccc2)cc(C(C)(C)C)n1C
21960	CCc1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OC)cc1
21961	COC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccccc1
21963	COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1ccc(C)cc1
21967	COC(=O)c1[nH]c(C(C)(C)C)cc1NC(=O)Nc1cccc(Cl)c1
21981	COc1cc(C#N)ccc1/N=c1\c(O)c(O)\c1=N/[C@H](C)C(C)(C)C
21982	CCCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1
21997	C[C@](O)(C(=O)Nc1ccc(C(=O)c2ccccc2)cc1)C(F)(F)F
22003	Cc1ccc(NC(=O)Nc2cc(C(C)(C)C)sc2C(=O)OC(C)C)cc1
22011	CNC(=O)c1sc(C(C)(C)C)cc1NC(=O)Nc1ccc(F)cc1
22018	CC(=O)c1cc(OCc2cccc(C(F)(F)F)c2)ccc1OCCCO
22031	CC#CCOc1ccc(S(=O)(=O)N(C)c2ccccc2C(=O)NO)cc1
22032	CC#CCOc1ccc(S(=O)(=O)Nc2c(C)cccc2C(=O)NO)cc1
22040	CC(/N=c1\c(O)c(O)\c1=N/c1ccc(Br)cc1)C(C)(C)C
22047	CC(=O)c1cc(OCc2ccc(C)c(C)c2)ccc1OCCCC#N
22050	COc1cccc(COc2ccc(OCCCC#N)c(C(C)=O)c2)c1
22051	CC(=O)c1cc(OCc2ccc(Cl)c(Cl)c2)ccc1OCCCC#N
22052	CC(=O)c1cc(OCc2cccc(C(F)(F)F)c2)ccc1OCCCC#N
22055	CC(=O)c1cc(OCc2cccc(F)c2)ccc1OCCCO
22056	CC(=O)c1cc(OCc2cccc(Cl)c2)ccc1OCCCO
22057	COC(=O)c1cc(OCc2cccc(Cl)c2)ccc1OCCCCC#N
22061	CC(=O)c1cc(OCc2cccc(Cl)c2)ccc1OCCCC#N
22087	CC(C)N(CCc1ccccn1)C(=O)N1C[C@H](N)[C@H](C(=O)O)C1
22090	CC(=O)c1cc(OCc2cccc(F)c2)ccc1OCCCC#N
22107	COC(=O)c1cc(OCc2cccc(Cl)c2)ccc1OCCCC#N
22108	N#CCCCOc1ccc(OCc2cccc(Cl)c2)cc1CO
22132	N[C@@H](COCc1ccc(I)cc1)Cc1c[nH]cn1
22155	C#CC(C)Oc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1
22163	N[C@H](COCc1ccc(I)cc1)Cc1c[nH]cn1
22164	CC(=O)c1ccc(/N=c2\c(O)c(O)\c2=N/C(C)C(C)(C)C)cc1
22188	CCCCCCS(=O)(=O)c1ccc(Cl)cc1C1NC(=O)NC1=O
22189	CC(C)S(=O)(=O)c1ccc(Cl)cc1C1NC(=O)NC1=O
22199	CC(/N=c1\c(O)c(O)\c1=N/c1ccc(C(F)(F)F)cc1)C(C)(C)C
22211	CC(/N=c1\c(O)c(O)\c1=N/c1ccc(S(C)(=O)=O)cc1)C(C)(C)C
22212	COC(=O)c1ccc(Nc2c(NC(C)C(C)(C)C)c(=O)c2=O)cc1
22226	CCCc1cc(C#N)ccc1/N=c1\c(O)c(O)\c1=N/[C@H](C)C(C)(C)C
22227	CCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1
22244	CC(/N=c1\c(O)c(O)\c1=N/c1cncc(Br)c1)C(C)(C)C
22274	C[C@@H](/N=c1\c(O)c(O)\c1=N/c1ccc(C#N)cc1Br)C(C)(C)C
22275	C[C@@H](/N=c1\c(O)c(O)\c1=N/c1ccc(C#N)cc1Cl)C(C)(C)C
22277	CCc1cc(Nc2c(N[C@H](C)C(C)(C)C)c(=O)c2=O)ccc1C#N
22278	C[C@@H](/N=c1\c(O)c(O)\c1=N/c1ccc(C#N)c(Cl)c1)C(C)(C)C
22287	CC(/N=c1\c(O)c(O)\c1=N/c1ccc(S(N)(=O)=O)cc1)C(C)(C)C
22288	CC(/N=c1\c(O)c(O)\c1=N/c1ccc(OC(F)(F)F)cc1)C(C)(C)C
22291	O=C(O)C(=O)CC(=O)c1ccc(-c2ccc(Br)cc2)cc1
22319	CSc1ccc(-c2ccc(C(=O)CC(=O)C(=O)O)cc2)cc1
22320	CSc1ccc(Nc2c(NC(C)C(C)(C)C)c(=O)c2=O)cc1
22333	CCN(CC)CC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1
22362	CC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1cc(F)cc(F)c1
22367	Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#CCNCCCN(C)C)cc1
22433	Cc1cc(Br)cc(C(=O)NO)c1N(C)S(=O)(=O)c1ccc(OCC#CCO)cc1
22447	CNCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1
22448	COCC#CCOc1ccc(S(=O)(=O)N(C)c2c(C)cc(Br)cc2C(=O)NO)cc1
22583	CC(C)C[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C(=O)O
22592	CC(=O)c1cc(OCc2cccc(Cl)c2)ccc1OCCCCC#N
22616	CCOC(=O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)Cc1ccccc1F)C(C)C
